City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Description
910,Huangnihe,43.5583,128.0239,14.16,93,90,14.09,2021-02-01 02:52:54,overcast clouds
911,Chuguyevka,44.1653,133.8633,35.35,87,91,11.34,2021-02-01 02:52:54,overcast clouds
912,Fushun,41.8558,123.9233,14.0,52,100,8.95,2021-02-01 02:52:54,overcast clouds
913,Broken Hill,-31.95,141.4333,86.0,19,95,8.05,2021-02-01 02:52:55,light rain
914,Kholodnyy,62.7167,147.95,-23.6,81,100,7.05,2021-02-01 02:52:55,overcast clouds
915,Gamba,-2.65,10.0,77.2,87,100,5.41,2021-02-01 02:52:55,light rain
916,Preobrazheniye,42.9019,133.9064,35.1,91,100,9.89,2021-02-01 02:52:55,light rain
917,Superior,46.7208,-92.1041,28.4,93,90,2.26,2021-02-01 02:52:55,overcast clouds
918,Kiama,-34.6833,150.8667,82.99,77,67,5.99,2021-02-01 02:52:55,broken clouds
919,Zharkent,44.1628,80.0,24.39,71,75,1.03,2021-02-01 02:50:07,broken clouds
920,Madang,-5.2246,145.7966,81.36,82,99,8.12,2021-02-01 02:52:55,moderate rain
921,Vestmannaeyjar,63.4427,-20.2734,33.12,87,99,17.9,2021-02-01 02:52:55,overcast clouds
922,Princeton,25.5384,-80.4089,71.6,94,20,8.88,2021-02-01 02:52:56,few clouds
923,Arraial Do Cabo,-22.9661,-42.0278,76.55,85,100,25.72,2021-02-01 02:51:51,overcast clouds
924,Iqaluit,63.7506,-68.5145,6.8,72,90,14.97,2021-02-01 02:48:38,light snow
925,Lorengau,-2.0226,147.2712,83.61,76,100,10.67,2021-02-01 02:52:56,light rain
926,Moose Factory,51.2585,-80.6094,1.4,85,90,2.3,2021-02-01 02:52:56,overcast clouds
927,Yarmouth,41.7057,-70.2286,27.0,74,90,3.44,2021-02-01 02:48:19,overcast clouds
928,Nanortalik,60.1432,-45.2371,32.23,91,100,6.6,2021-02-01 02:52:58,overcast clouds
929,Kawhia,-38.0651,174.8183,82.0,35,7,1.99,2021-02-01 02:52:58,clear sky
930,Vagur,61.4732,-6.8119,34.21,84,94,16.4,2021-02-01 02:52:58,overcast clouds
931,Russell,32.3502,-85.1999,57.2,87,1,6.91,2021-02-01 02:52:58,mist
932,Severo-Kurilsk,50.6789,156.125,22.01,94,99,41.27,2021-02-01 02:52:58,light snow
933,Haines Junction,60.7522,-137.5108,3.2,66,100,8.05,2021-02-01 02:52:58,overcast clouds
934,Aripuana,-9.1667,-60.6333,74.17,93,80,1.43,2021-02-01 02:52:58,broken clouds
935,Korcula,42.9622,17.1369,44.6,93,75,2.3,2021-02-01 02:52:59,broken clouds
936,Yar-Sale,66.8333,70.8333,-10.97,89,100,8.01,2021-02-01 02:52:59,overcast clouds
937,Damietta,31.4165,31.8133,59.0,82,0,8.05,2021-02-01 02:52:59,clear sky
938,Okhotsk,59.3833,143.3,-9.36,79,0,17.85,2021-02-01 02:52:59,clear sky
939,Lebu,-37.6167,-73.65,56.86,87,13,13.47,2021-02-01 02:48:24,few clouds
940,Kirakira,-10.4544,161.9205,85.39,71,65,24.25,2021-02-01 02:50:06,broken clouds
941,Palmares Do Sul,-30.2578,-50.5097,74.17,93,100,7.76,2021-02-01 02:52:59,overcast clouds
942,Yerkoy,39.6381,34.4672,35.8,83,1,5.39,2021-02-01 02:53:00,clear sky
943,West Point,33.6076,-88.6503,42.8,70,90,12.66,2021-02-01 02:53:00,overcast clouds
944,Chau Doc,10.7,105.1167,82.65,64,60,2.46,2021-02-01 02:51:05,broken clouds
945,Jardim,-21.4803,-56.1381,74.3,92,14,3.78,2021-02-01 02:53:00,few clouds
946,Biak,-0.9131,122.8766,83.01,65,100,0.16,2021-02-01 02:53:00,overcast clouds
947,Hilton Head Island,32.2163,-80.7526,60.01,100,90,6.91,2021-02-01 02:48:52,moderate rain
948,Nemuro,43.3236,145.575,21.2,63,20,9.22,2021-02-01 02:53:00,few clouds
949,Xining,36.6167,101.7667,19.8,59,0,4.12,2021-02-01 02:53:01,clear sky
950,Villa Carlos Paz,-31.4241,-64.4978,61.0,94,100,4.34,2021-02-01 02:53:01,light rain
951,Cabo San Lucas,22.8909,-109.9124,68.0,77,40,2.35,2021-02-01 02:50:26,scattered clouds
952,Atar,20.5169,-13.0499,68.18,25,100,8.52,2021-02-01 02:53:01,overcast clouds
953,Fukue,32.6881,128.8419,60.8,82,75,18.41,2021-02-01 02:53:01,light rain
954,Mayo,38.8876,-76.5119,32.0,93,90,11.5,2021-02-01 02:53:01,mist
955,Vardo,70.3705,31.1107,26.91,94,100,10.71,2021-02-01 02:53:01,overcast clouds
956,Dryden,49.7833,-92.7503,23.0,93,90,6.91,2021-02-01 02:53:02,light snow
957,Baykit,61.67,96.37,-25.01,78,94,1.28,2021-02-01 02:53:02,overcast clouds
958,Wlodawa,51.55,23.55,-4.0,100,75,1.14,2021-02-01 02:53:02,mist
959,Bilibino,68.0546,166.4372,-6.11,85,100,11.92,2021-02-01 02:53:02,overcast clouds
960,Luganville,-15.5333,167.1667,80.6,76,99,3.31,2021-02-01 02:53:02,overcast clouds
961,Aklavik,68.2191,-135.0107,-20.2,76,100,6.91,2021-02-01 02:53:02,light snow
962,Laukaa,58.7372,29.8453,21.29,97,99,6.42,2021-02-01 02:53:02,light snow
963,Beboto,8.2668,16.939,71.62,24,0,4.25,2021-02-01 02:53:03,clear sky
964,Zhigansk,66.7697,123.3711,-42.81,77,51,5.28,2021-02-01 02:53:03,broken clouds
965,Bambari,5.768,20.6757,69.33,31,20,1.72,2021-02-01 02:53:03,few clouds
966,Sulangan,11.1373,123.7228,80.15,78,87,18.61,2021-02-01 02:53:03,overcast clouds
967,Isangel,-19.55,169.2667,82.4,78,75,5.75,2021-02-01 02:53:03,broken clouds
968,Mbandaka,0.0487,18.2603,72.43,88,85,4.21,2021-02-01 02:53:03,overcast clouds
969,Tuatapere,-46.1333,167.6833,65.71,62,61,5.37,2021-02-01 02:50:08,broken clouds
970,Mehriz,31.5917,54.4318,42.8,28,0,4.61,2021-02-01 02:53:03,clear sky
971,Pachino,36.7186,15.0907,53.6,94,75,16.11,2021-02-01 02:53:04,broken clouds
972,Colquiri,-17.4167,-67.1333,40.05,99,100,4.21,2021-02-01 02:53:04,overcast clouds
973,Victoria,22.2855,114.1577,73.0,64,46,4.0,2021-02-01 02:49:39,scattered clouds
974,Leningradskiy,69.3833,178.4167,-17.97,86,100,13.44,2021-02-01 02:53:04,overcast clouds
975,Adre,13.4667,22.2,62.98,27,0,9.53,2021-02-01 02:53:04,clear sky
976,Abeche,13.8292,20.8324,69.03,22,0,11.1,2021-02-01 02:53:04,clear sky
977,Vanimo,-2.6741,141.3028,77.72,88,100,7.76,2021-02-01 02:53:04,light rain
978,The Valley,18.217,-63.0578,78.8,73,20,13.8,2021-02-01 02:53:04,few clouds
979,Umm Lajj,25.0213,37.2685,70.14,34,0,5.17,2021-02-01 02:53:02,clear sky
980,Jalu,29.0331,21.5482,59.18,31,0,12.71,2021-02-01 02:51:04,clear sky
981,Ikom,5.9667,8.7063,72.97,93,43,2.28,2021-02-01 02:53:05,scattered clouds
982,Turayf,31.6725,38.6637,41.0,93,0,6.91,2021-02-01 02:53:05,clear sky
983,Katsuura,35.1333,140.3,51.01,53,75,5.75,2021-02-01 02:53:05,broken clouds
984,Thompson,55.7435,-97.8558,8.6,92,75,0.98,2021-02-01 02:53:05,light snow
985,Linhares,-19.3911,-40.0722,71.6,96,75,1.01,2021-02-01 02:53:05,broken clouds
986,Shizunai,42.3339,142.3669,32.11,92,63,10.65,2021-02-01 02:53:05,snow
987,Boende,-0.2167,20.8667,71.1,89,2,2.37,2021-02-01 02:53:05,clear sky
988,Sahateni,45.0333,26.5167,35.01,100,90,17.27,2021-02-01 02:53:05,light rain
989,Adrar,20.5022,-10.0711,64.6,26,79,8.68,2021-02-01 02:53:06,broken clouds
990,Anito,12.4497,125.2886,79.05,87,76,12.01,2021-02-01 02:53:06,broken clouds
991,Kindu,-2.95,25.95,68.95,94,99,1.88,2021-02-01 02:53:06,light rain
992,Ialibu,-6.2821,143.9935,64.54,91,88,5.06,2021-02-01 02:53:06,overcast clouds
993,Sechura,-5.5569,-80.8222,75.88,69,41,14.12,2021-02-01 02:53:06,scattered clouds
994,Alofi,-19.0595,-169.9187,80.6,89,75,10.36,2021-02-01 02:53:03,light rain
995,Mehamn,71.0357,27.8492,22.46,93,98,9.01,2021-02-01 02:53:06,overcast clouds
996,Guantanamo,20.1444,-75.2092,78.01,83,20,5.75,2021-02-01 02:53:06,few clouds
997,Coatesville,39.9832,-75.8238,25.0,100,75,5.75,2021-02-01 02:53:06,snow
998,Gravelbourg,49.8834,-106.5512,19.4,73,67,8.05,2021-02-01 02:53:07,broken clouds
999,Nilanga,18.1,76.7667,70.57,51,0,8.61,2021-02-01 02:53:07,clear sky
1000,Coihueco,-36.6167,-71.8333,60.8,100,90,3.44,2021-02-01 02:53:07,overcast clouds
1001,Hambantota,6.1241,81.1185,77.0,100,20,6.91,2021-02-01 02:53:07,few clouds
1002,Maniitsoq,65.4167,-52.9,12.18,78,0,5.44,2021-02-01 02:53:07,clear sky
1003,Karratha,-20.7377,116.8463,82.17,67,100,19.06,2021-02-01 02:52:32,overcast clouds
1004,Nelson Bay,-32.7167,152.15,86.0,69,40,14.97,2021-02-01 02:51:01,scattered clouds
1005,Asyut,27.181,31.1837,46.4,76,0,11.5,2021-02-01 02:53:07,clear sky
1006,Hamilton,39.1834,-84.5333,34.0,86,90,8.05,2021-02-01 02:52:43,light rain
1007,Lorica,9.2365,-75.8135,78.21,82,66,5.93,2021-02-01 02:53:08,broken clouds
1008,Savannah Bight,16.45,-85.85,77.0,94,1,14.56,2021-02-01 02:53:08,clear sky
1009,Pisco,-13.7,-76.2167,70.0,73,0,10.36,2021-02-01 02:53:08,clear sky
1010,Terrak,65.087,12.3715,21.2,79,20,6.91,2021-02-01 02:53:09,few clouds
1011,Meiganga,6.5167,14.3,65.46,28,0,4.97,2021-02-01 02:53:09,clear sky
1012,Reinosa,42.9996,-4.138,59.0,67,75,29.93,2021-02-01 02:53:09,broken clouds
1013,Nadym,65.5333,72.5167,-7.4,90,100,8.1,2021-02-01 02:53:09,overcast clouds
1014,Toguchin,55.2353,84.3858,-5.44,79,99,3.58,2021-02-01 02:53:09,overcast clouds
1015,Pangnirtung,66.1451,-65.7125,-5.93,86,100,6.58,2021-02-01 02:53:09,overcast clouds
1016,Jeremie,18.65,-74.1167,75.43,72,4,1.23,2021-02-01 02:53:09,clear sky
1017,San Quintin,30.4833,-115.95,59.5,65,97,7.07,2021-02-01 02:53:09,overcast clouds
1018,Yulara,-25.2406,130.9889,91.4,22,40,18.41,2021-02-01 02:53:10,scattered clouds
1019,Tilichiki,60.4667,166.1,0.41,94,100,16.51,2021-02-01 02:48:40,light snow
1020,Polunochnoye,60.8697,60.4153,16.54,98,100,9.04,2021-02-01 02:53:10,overcast clouds
1021,Bichena,10.45,38.2,47.25,53,0,2.1,2021-02-01 02:53:10,clear sky
1022,Dumai,1.6833,101.45,85.57,61,92,4.27,2021-02-01 02:53:11,overcast clouds
1023,Nguruka,-5.1092,31.0419,65.32,93,100,1.83,2021-02-01 02:53:11,overcast clouds
1024,Binzhou,37.3667,118.0167,45.0,32,7,3.0,2021-02-01 02:53:11,clear sky
1025,Ahipara,-35.1667,173.1667,71.02,56,2,7.52,2021-02-01 02:53:11,clear sky
1026,Plastun,44.7561,136.2939,24.3,94,100,2.51,2021-02-01 02:53:11,light snow
1027,Armidale,-30.5167,151.65,77.4,43,18,6.93,2021-02-01 02:53:11,few clouds
1028,Brokopondo,4.75,-55.1667,75.85,82,100,11.18,2021-02-01 02:53:11,overcast clouds
1029,Palmer,42.1584,-72.3287,18.0,73,75,3.15,2021-02-01 02:48:26,broken clouds
1030,Padang,-0.9492,100.3543,83.77,61,87,0.4,2021-02-01 02:48:16,overcast clouds
1031,Kuryk,43.2,51.65,38.25,92,18,2.82,2021-02-01 02:53:12,few clouds
1032,Sinnamary,5.3833,-52.95,77.59,81,95,14.09,2021-02-01 02:53:12,overcast clouds
1033,Olinda,-8.0089,-34.8553,78.8,73,40,8.05,2021-02-01 02:49:39,scattered clouds
1034,Constitucion,-35.3333,-72.4167,56.77,89,6,8.46,2021-02-01 02:53:12,clear sky
1035,Iskateley,67.6803,53.1512,11.34,95,100,12.8,2021-02-01 02:53:12,overcast clouds
1036,Kodiak,57.79,-152.4072,30.2,64,1,6.91,2021-02-01 02:52:28,clear sky
1037,Baft,29.234,56.6057,34.83,61,0,2.44,2021-02-01 02:53:12,clear sky
1038,Linkou,45.3,130.2833,2.48,90,100,7.09,2021-02-01 02:53:13,light snow
1039,Yanam,16.7333,82.2167,75.2,83,40,5.86,2021-02-01 02:53:13,mist
1040,Ust-Nera,64.5667,143.2,-27.8,75,100,6.85,2021-02-01 02:53:13,overcast clouds
1041,Ratnagiri,16.9833,73.3,77.9,41,15,5.91,2021-02-01 02:53:13,few clouds
1042,Uryupinsk,50.8047,42.0138,28.99,82,100,4.56,2021-02-01 02:53:13,overcast clouds
1043,Hit,33.6416,42.8251,51.42,51,0,7.85,2021-02-01 02:48:15,clear sky
1044,Whyalla,-33.0333,137.5833,71.6,64,40,24.16,2021-02-01 02:53:14,scattered clouds
1045,Chaves,33.3834,-104.4505,51.8,32,1,2.28,2021-02-01 02:53:14,clear sky
1046,Hay River,60.8156,-115.7999,-5.8,77,100,9.22,2021-02-01 02:53:14,overcast clouds
1047,Singaraja,-8.112,115.0882,84.69,68,99,6.38,2021-02-01 02:53:14,overcast clouds
1048,Faanui,-16.4833,-151.75,81.01,75,48,11.48,2021-02-01 02:53:14,light rain
1049,Tiarei,-17.5333,-149.3333,86.0,66,75,11.5,2021-02-01 02:53:14,broken clouds
1050,Goma,-1.6792,29.2228,62.98,78,88,3.13,2021-02-01 02:53:14,overcast clouds
1051,Xichang,27.8964,102.2634,50.04,55,6,2.01,2021-02-01 02:53:14,clear sky
1052,Gao,16.6362,1.637,65.03,22,40,9.69,2021-02-01 02:53:15,scattered clouds
1053,Meulaboh,4.1363,96.1285,82.94,68,37,4.29,2021-02-01 02:53:15,scattered clouds
1054,New London,41.4834,-72.0662,25.0,58,90,10.36,2021-02-01 02:52:00,overcast clouds
1055,Belmopan,17.25,-88.7667,73.99,69,13,1.41,2021-02-01 02:53:15,few clouds
1056,Abalak,58.1286,68.5944,3.22,95,30,5.57,2021-02-01 02:53:15,scattered clouds
1057,Hollins,37.3413,-79.9431,32.0,100,90,2.75,2021-02-01 02:53:15,mist
1058,Srednekolymsk,67.45,153.6833,-21.66,86,100,8.08,2021-02-01 02:53:11,overcast clouds
1059,Moratuwa,6.773,79.8816,77.0,88,20,6.91,2021-02-01 02:53:15,few clouds
1060,Kolpashevo,58.3131,82.9089,-16.98,86,83,5.03,2021-02-01 02:53:15,broken clouds
1061,Pietersburg,-23.9045,29.4688,68.0,94,73,1.14,2021-02-01 02:52:16,light rain
1062,Gunjur,13.2019,-16.7339,71.6,49,0,3.44,2021-02-01 02:53:16,clear sky
1063,Ukiah,39.1502,-123.2078,57.2,54,90,9.22,2021-02-01 02:53:16,overcast clouds
1064,Knysna,-34.0363,23.0471,59.0,100,90,6.91,2021-02-01 02:52:08,light rain
1065,Port Hedland,-20.3167,118.5667,78.8,100,90,23.02,2021-02-01 02:53:16,overcast clouds
1066,Tambopata,-12.7333,-69.1833,73.4,97,43,1.72,2021-02-01 02:53:17,scattered clouds
1067,Norman Wells,65.282,-126.8329,-23.8,76,75,8.05,2021-02-01 02:53:17,broken clouds
1068,Sambava,-14.2667,50.1667,76.28,81,97,6.6,2021-02-01 02:53:17,overcast clouds
1069,Pedernales,18.0384,-71.744,76.35,68,80,7.43,2021-02-01 02:53:17,broken clouds
1070,Kuyanovo,55.8014,54.5372,26.73,96,100,19.8,2021-02-01 02:53:17,light snow
1071,Sept-Iles,50.2001,-66.3821,21.2,58,25,5.75,2021-02-01 02:50:07,scattered clouds
1072,Reporoa,-38.4333,176.35,82.0,35,0,1.99,2021-02-01 02:53:18,clear sky
1073,Astros,37.4032,22.7303,61.0,85,80,5.95,2021-02-01 02:53:18,broken clouds
1074,Anadyr,64.75,177.4833,10.4,85,90,51.45,2021-02-01 02:53:18,snow
1075,San Pedro,14.35,121.0167,86.0,61,40,4.61,2021-02-01 02:53:18,scattered clouds
1076,Takaka,-40.85,172.8,69.01,73,2,7.0,2021-02-01 02:53:18,clear sky
1077,Karpathos,35.507,27.2132,62.6,82,15,23.02,2021-02-01 02:53:18,few clouds
1078,Sao Filipe,14.8961,-24.4956,71.78,74,0,5.44,2021-02-01 02:53:18,clear sky
1079,Noshiro,40.2039,140.0242,26.6,74,20,1.14,2021-02-01 02:53:18,few clouds
1080,Keti Bandar,24.1447,67.4497,67.93,81,0,3.85,2021-02-01 02:53:18,clear sky
1081,Kouroussa,10.65,-9.8833,65.89,23,0,3.74,2021-02-01 02:53:19,clear sky
1082,Burley,42.5357,-113.7928,35.6,69,1,4.61,2021-02-01 02:53:19,clear sky
1083,Sao Mateus Do Maranhao,-4.0417,-44.475,75.04,94,99,3.89,2021-02-01 02:51:21,overcast clouds
1084,Chipiona,36.7366,-6.437,60.8,94,75,13.8,2021-02-01 02:53:19,broken clouds
1085,Tsiroanomandidy,-18.7667,46.0333,67.32,92,53,2.77,2021-02-01 02:53:19,broken clouds
1086,Yumen,40.2833,97.2,25.5,66,0,7.0,2021-02-01 02:53:19,clear sky
1087,Kupang,-10.1667,123.5833,84.2,84,75,18.41,2021-02-01 02:52:26,broken clouds
1088,Iquitos,-3.7481,-73.2472,73.4,94,90,6.91,2021-02-01 02:53:19,overcast clouds
1089,Claveria,18.6074,121.0832,76.95,67,9,14.07,2021-02-01 02:53:20,clear sky
1090,Rodeo,38.033,-122.2669,55.99,75,98,0.18,2021-02-01 02:53:20,overcast clouds
1091,Panaba,21.2833,-88.2667,69.39,93,2,6.98,2021-02-01 02:53:20,clear sky
1092,Kologriv,58.8275,44.3178,19.02,96,100,11.81,2021-02-01 02:53:20,overcast clouds
1093,Ingham,42.6,-84.3833,26.6,80,90,11.5,2021-02-01 02:53:20,overcast clouds
1094,Mandalgovi,45.7625,106.2708,-6.81,79,0,15.57,2021-02-01 02:51:19,clear sky
1095,Timizart,36.8,4.2667,52.72,85,76,12.41,2021-02-01 02:53:20,broken clouds
1096,Newberg,45.3001,-122.9732,50.0,93,90,3.44,2021-02-01 02:53:20,light rain
1097,Mount Isa,-20.7333,139.5,98.6,30,75,6.91,2021-02-01 02:49:56,broken clouds
1098,Yarim,14.298,44.3779,45.34,49,0,5.14,2021-02-01 02:53:20,clear sky
1099,Campos Belos,-13.0367,-46.7717,71.87,71,34,1.39,2021-02-01 02:53:21,scattered clouds
1100,Asau,46.4333,26.4,28.99,72,100,2.33,2021-02-01 02:53:21,light snow
1101,Bratsk,56.1325,101.6142,-34.01,67,40,6.71,2021-02-01 02:53:21,fog
1102,Ndungu,-4.3667,38.05,68.76,82,97,4.03,2021-02-01 02:53:21,overcast clouds
1103,Semey,50.4111,80.2275,5.0,78,0,11.18,2021-02-01 02:51:47,clear sky
1104,Sao Felix Do Xingu,-6.6447,-51.995,72.75,93,60,1.9,2021-02-01 02:53:21,broken clouds
1105,Rathkeale,52.5244,-8.9381,42.8,93,75,5.75,2021-02-01 02:53:21,light intensity drizzle
1106,Martapura,-3.4167,114.85,77.0,100,75,8.05,2021-02-01 02:53:21,broken clouds
1107,Mehran,33.1222,46.1646,33.8,80,0,4.61,2021-02-01 02:53:22,clear sky
1108,Dalbandin,28.8947,64.4101,54.39,40,0,5.55,2021-02-01 02:53:22,clear sky
1109,Araouane,18.9048,-3.5265,65.32,22,57,9.37,2021-02-01 02:53:22,broken clouds
1110,Northam,51.0333,-4.2167,39.99,94,100,1.01,2021-02-01 02:53:22,overcast clouds
1111,Henderson,36.0397,-114.9819,55.99,28,1,3.74,2021-02-01 02:49:05,clear sky
1112,Erenhot,43.6475,111.9767,-5.69,87,26,18.48,2021-02-01 02:48:30,scattered clouds
1113,Kiunga,-6.1219,141.2906,76.01,97,100,0.89,2021-02-01 02:53:22,overcast clouds
1114,Port Lincoln,-34.7333,135.8667,66.2,58,45,17.25,2021-02-01 02:48:32,scattered clouds
1115,Puerto Del Rosario,28.5004,-13.8627,64.4,88,0,16.11,2021-02-01 02:53:22,clear sky
1116,Tecoanapa,16.5167,-98.75,77.09,79,1,2.77,2021-02-01 02:53:23,clear sky
1117,Ranong,9.9658,98.6348,80.6,74,20,6.91,2021-02-01 02:53:23,few clouds
1118,Edson,53.5835,-116.4356,15.8,86,20,4.61,2021-02-01 02:51:24,mist
1119,Hualmay,-11.0964,-77.6139,70.09,78,97,9.66,2021-02-01 02:53:23,overcast clouds
1120,Praia,14.9215,-23.5087,69.8,78,0,16.11,2021-02-01 02:52:44,clear sky
1121,San Felipe,10.3399,-68.7425,72.03,91,97,4.65,2021-02-01 02:50:27,overcast clouds
1122,Marsa Matruh,31.3525,27.2453,57.2,54,0,10.36,2021-02-01 02:53:23,clear sky
1123,Pierrelatte,44.3776,4.702,48.2,93,90,6.91,2021-02-01 02:53:23,overcast clouds
1124,Miramar,25.9873,-80.2323,73.4,64,75,8.05,2021-02-01 02:53:23,broken clouds
1125,Husavik,66.0449,-17.3389,-2.2,84,0,4.61,2021-02-01 02:53:24,clear sky
1126,Nuevo Progreso,23.1667,-97.95,70.0,59,81,7.0,2021-02-01 02:53:24,broken clouds
1127,Kokopo,-4.352,152.2633,85.66,69,52,10.8,2021-02-01 02:53:24,light rain
1128,Mocuba,-16.8392,36.9856,72.19,97,41,4.36,2021-02-01 02:53:24,scattered clouds
1129,Geraldton,-28.7667,114.6,100.4,17,0,26.46,2021-02-01 02:53:24,clear sky
1130,Samana,19.2056,-69.3369,74.3,82,78,9.93,2021-02-01 02:53:24,broken clouds
1131,San Cristobal,7.7669,-72.225,66.7,71,97,1.81,2021-02-01 02:53:24,overcast clouds
1132,Santa Cruz De La Palma,28.6835,-17.7642,62.6,82,0,11.5,2021-02-01 02:53:25,clear sky
1133,Plavsk,53.7094,37.2919,15.6,96,92,13.06,2021-02-01 02:53:25,overcast clouds
1134,Peoria,40.7667,-89.7668,30.2,86,90,11.5,2021-02-01 02:53:25,overcast clouds
1135,Omboue,-1.5746,9.2618,76.73,86,94,2.1,2021-02-01 02:53:25,light rain
1136,Puerto Ayacucho,5.6639,-67.6236,76.71,83,83,5.5,2021-02-01 02:53:25,broken clouds
1137,Bengkulu,-3.8004,102.2655,84.99,60,92,3.67,2021-02-01 02:53:25,overcast clouds
1138,Youghal,51.95,-7.8506,45.0,100,75,13.8,2021-02-01 02:53:25,broken clouds
1139,Ballina,-28.8667,153.5667,82.4,61,75,12.66,2021-02-01 02:53:25,broken clouds
1140,Dasoguz,41.8363,59.9666,32.0,80,38,6.91,2021-02-01 02:53:26,scattered clouds
1141,Caravelas,-17.7125,-39.2481,75.02,86,0,5.55,2021-02-01 02:53:26,clear sky
1142,Dwarka,22.2394,68.9678,68.32,59,0,11.7,2021-02-01 02:53:26,clear sky
1143,Qaqortoq,60.7167,-46.0333,41.0,30,75,12.66,2021-02-01 02:53:26,broken clouds
1144,Banes,20.9625,-75.7186,75.2,78,75,12.66,2021-02-01 02:53:26,broken clouds
1145,Ambilobe,-13.2,49.05,72.75,93,87,2.68,2021-02-01 02:53:26,overcast clouds
1146,Alexandria,31.2156,29.9553,51.8,93,0,4.61,2021-02-01 02:53:26,clear sky
1147,Yagodnoye,62.55,149.6667,-26.66,81,100,5.7,2021-02-01 02:53:26,light snow
1148,Sandwick,60.0,-1.25,32.0,74,20,13.8,2021-02-01 02:53:26,few clouds
1149,Flinders,-34.5833,150.8552,82.99,68,72,3.0,2021-02-01 02:53:27,broken clouds
1150,Den Helder,52.9599,4.7593,32.0,80,90,14.97,2021-02-01 02:50:12,overcast clouds
1151,Vostok,46.4856,135.8833,13.39,96,100,1.36,2021-02-01 02:53:27,light snow
1152,Mnogovershinnyy,53.9353,139.9242,-18.04,83,0,9.06,2021-02-01 02:53:27,clear sky
1153,Tubuala,9.5167,-79.0333,78.8,78,20,5.75,2021-02-01 02:53:27,few clouds
1154,Aalburg,51.7548,5.1316,36.0,94,100,5.01,2021-02-01 02:53:27,overcast clouds
1155,Sola,-13.8833,167.55,79.18,88,100,27.18,2021-02-01 02:53:28,overcast clouds
1156,Tomigusuku,26.185,127.675,73.4,56,40,16.11,2021-02-01 02:53:28,scattered clouds
1157,College,64.8569,-147.8028,-5.8,77,90,2.21,2021-02-01 02:52:57,overcast clouds
1158,Kurchum,48.5722,83.6542,2.91,87,100,3.11,2021-02-01 02:53:28,overcast clouds
1159,Voskresenskoye,56.8381,45.4317,19.9,96,100,12.62,2021-02-01 02:53:28,snow
1160,Salalah,17.0151,54.0924,68.0,73,0,2.3,2021-02-01 02:53:28,clear sky
1161,Wanxian,30.8039,108.3897,54.59,63,4,1.81,2021-02-01 02:53:28,clear sky
1162,Kruisfontein,-34.0033,24.7314,62.01,93,90,1.99,2021-02-01 02:48:45,overcast clouds
1163,La Asuncion,11.0333,-63.8628,76.68,83,7,17.36,2021-02-01 02:53:29,clear sky
1164,Kudahuvadhoo,2.6708,72.8944,81.3,79,86,12.48,2021-02-01 02:53:29,overcast clouds
1165,Bell Ville,-32.6259,-62.6887,61.0,97,39,1.99,2021-02-01 02:53:29,light rain
1166,Henties Bay,-22.116,14.2845,66.99,86,100,5.53,2021-02-01 02:53:28,overcast clouds
1167,Majene,-3.5403,118.9707,84.04,62,100,1.79,2021-02-01 02:53:29,overcast clouds
1168,Hornepayne,49.2138,-84.7705,5.11,94,100,4.23,2021-02-01 02:53:29,overcast clouds
1169,Aksarka,66.5606,67.7975,-11.31,89,100,7.54,2021-02-01 02:53:29,overcast clouds
1170,Znamenskoye,57.1281,73.8282,-2.07,92,49,5.21,2021-02-01 02:53:30,scattered clouds
1171,Kirillov,59.863,38.3813,21.2,86,75,11.18,2021-02-01 02:53:30,light snow
1172,Plettenberg Bay,-34.0527,23.3716,63.81,77,100,8.14,2021-02-01 02:53:30,light rain
1173,Palora,-1.7,-77.9333,69.1,81,89,2.66,2021-02-01 02:53:30,overcast clouds
1174,Coquimbo,-29.9533,-71.3436,64.4,88,75,6.91,2021-02-01 02:53:30,broken clouds
1175,Chulman,56.8479,124.9104,-38.96,78,100,10.8,2021-02-01 02:53:30,overcast clouds
1176,Sydney Mines,46.2367,-60.2177,30.0,86,90,10.36,2021-02-01 02:53:30,overcast clouds
1177,Arlit,18.7369,7.3853,61.16,25,0,7.07,2021-02-01 02:53:30,clear sky
1178,Waddan,29.1614,16.139,54.95,58,73,8.23,2021-02-01 02:53:31,broken clouds
1179,Rawson,-43.3002,-65.1023,69.39,49,19,22.57,2021-02-01 02:52:45,few clouds
1180,Kappeln,54.6612,9.9313,24.8,93,100,5.75,2021-02-01 02:53:31,overcast clouds
1181,Ayan,56.45,138.1667,-21.01,72,98,12.41,2021-02-01 02:53:31,overcast clouds
1182,Gourcy,13.2167,-2.35,69.39,20,56,9.44,2021-02-01 02:53:31,broken clouds
1183,Finschhafen,-6.6024,147.8681,85.51,73,59,12.28,2021-02-01 02:53:31,moderate rain
1184,Kadoma,34.7333,135.5833,53.6,53,75,9.22,2021-02-01 02:53:32,broken clouds
1185,Staraya Stanitsa,48.35,40.2833,35.47,84,100,8.03,2021-02-01 02:53:32,light rain
1186,San Patricio,28.017,-97.5169,66.2,30,1,8.05,2021-02-01 02:53:33,clear sky
1187,Dulce Nombre,14.85,-88.8333,59.92,100,22,2.1,2021-02-01 02:53:34,few clouds
